card_id,amount_mean,amount_std,amount_sum,unique_merchants,most_common_category,activity_span_days,cluster
11753,27407.83983016304,90216.87987737151,40344340.23,305,Utilities & Bill Payments,229,-1
11754,8391.74721628185,28262.21048051986,231519913.95,500,Services (Other),621,1
11755,21057.285521472393,37879.0317797422,3432337.54,40,Grocery & Food Markets,2,1
11756,8198.991955778436,23421.397901590914,35968977.71,447,Grocery & Food Markets,84,1
11757,28750.49747360126,114694.63336053197,182421906.47,490,Utilities & Bill Payments,721,-1
11758,34816.90683959619,105414.64509898837,124157089.79,398,Unknown,436,-1
11759,33640.86684988376,95789.85824498866,202585300.17,475,Utilities & Bill Payments,300,-1
11760,27919.74016990291,49090.58486907558,11502932.95,66,Unknown,621,0
11761,39978.89896024465,74184.0256080141,13073099.96,62,Unknown,625,-1
11762,17388.18882998172,61707.764360443725,66579375.03,414,Utilities & Bill Payments,232,1
11763,13044.696124464706,51800.21056044629,188861110.49,499,Unknown,527,1
11764,22327.102304964537,68490.79985141642,6296242.85,83,Utilities & Bill Payments,38,1
11765,23317.449646551722,58281.1938481774,135241207.95,453,Unknown,215,1
11766,6774.608426176312,23967.667086302725,12526250.98,327,Grocery & Food Markets,31,-1
11767,66016.79721942446,253348.47102115897,183526696.27,303,Unknown,446,-1
11768,22938.015704420926,51011.44195138037,305603183.23,497,Unknown,539,1
11769,8050.891290516207,23921.92720400564,13412784.89,281,Utilities & Bill Payments,447,-1
11770,32125.668206278027,54401.69291760294,7164024.01,38,Unknown,319,1
11771,13109.583424423568,28936.04767752728,30702644.38,334,Grocery & Food Markets,136,1
11772,26361.09492235791,85127.96635849774,174853142.62,457,Unknown,278,1
11773,32018.057866323907,19504.393274398426,12455024.51,20,Unknown,109,1
11774,62591.71157524613,249922.86481703256,44502706.93,106,Unknown,97,-1
11775,46813.88291834003,121982.80693530178,104909911.62,305,Grocery & Food Markets,333,-1
11776,9286.019366438357,25272.49989456709,27115176.55,409,Dining & Restaurants,625,1
11777,23344.344898753894,42147.98512645099,59948277.7,320,Unknown,326,-1
11778,27799.586709909912,22630.888715038225,154287706.24,250,Unknown,430,-1
11779,36972.87767015707,105606.52913290636,14123639.27,75,Unknown,570,-1
11780,12876.911003665191,53454.335388803935,302143839.79,500,Grocery & Food Markets,494,-1
11781,14150.129122621565,30502.825633713917,40158066.45,324,Unknown,92,1
11782,31972.6371169687,20677.049816118444,38814781.46,46,Unknown,356,-1
11783,29534.684492753622,49483.12962159813,2037893.23,23,Utilities & Bill Payments,3,1
11784,8238.310065104166,25007.201810914336,126540442.6,500,Grocery & Food Markets,314,1
11785,5000.733190851143,11802.460461989509,13336955.42,301,Unknown,281,1
11786,16702.27022202999,58582.637884821896,57923473.13,432,Dining & Restaurants,99,1
11787,28025.524720194648,47292.25501478748,11518490.66,69,Unknown,618,0
11788,5002.464869602394,17706.011775482482,11700765.33,266,Unknown,234,1
11789,14305.166024279211,47892.86483212275,28281313.23,348,Utilities & Bill Payments,285,1
11790,25678.5532,41877.732267071486,2567855.32,29,Unknown,138,1
11791,16204.35922077922,32712.402507833056,13725092.26,188,Grocery & Food Markets,22,1
11792,27787.59320268757,127620.03186205975,74442962.19,373,Utilities & Bill Payments,136,-1
11793,37876.65666015625,78042.51529423127,77571392.84,145,Unknown,239,-1
11794,4637.084605042017,9183.031660895222,2759065.34,109,Unknown,50,-1
11795,6369.369875753626,23273.98661745963,156355291.71,500,Grocery & Food Markets,536,-1
11796,29015.237659194747,63514.54930170107,406445449.13,495,Unknown,669,-1
11797,16349.615989106362,50416.62196934927,273153034.33,500,Grocery & Food Markets,352,-1
11798,40591.85923076923,84777.22367106535,7387718.38,44,Unknown,238,-1
11799,28478.50888028896,17906.639820004657,55191350.21,97,Unknown,138,-1
11800,16608.56012977099,118762.72197229542,21757213.77,230,Fuel & Service Stations,100,-1
11801,28703.17850728445,68516.33560752856,120180208.41,395,Unknown,167,1
11802,15262.432429647855,38754.276599554665,99251598.09,486,Grocery & Food Markets,195,1
11803,42241.01416247063,169507.9525033448,125835981.19,393,Utilities & Bill Payments,308,-1
11804,87868.52590753425,335166.08448376635,51315219.13,137,Utilities & Bill Payments,59,-1
11805,25420.13770301624,45688.674193157865,10956079.35,83,Unknown,634,0
11806,6759.102222222222,13454.456061312241,4197402.4799999995,89,Unknown,61,1
11807,16330.074476850441,31586.57301063459,214446538.03,497,Unknown,460,1
11808,25687.99093137255,45095.19782674879,5240350.15,43,Unknown,278,1
11809,32656.518842975205,71797.64454277667,23708632.68,153,Unknown,91,-1
11810,40966.210191162645,121457.35862867955,392169530.16,495,Utilities & Bill Payments,508,-1
11811,7576.6283493203955,56403.09055351752,204576542.06,500,Grocery & Food Markets,605,-1
11812,19540.432600984386,50728.63473630441,230264457.77,500,Unknown,480,1
11813,18272.256421370275,43598.85209457488,266427770.88,500,Fuel & Service Stations,453,1
11814,27883.399227069738,19993.637963627985,81168575.15,147,Unknown,207,-1
11815,29735.34485225986,92836.17897999172,288819404.55,492,Unknown,398,-1
11816,26496.71576642336,78117.25387779147,18150250.3,153,Utilities & Bill Payments,30,-1
11817,35579.78294498382,73366.18108508874,10994152.93,58,Unknown,455,-1
11818,5191.167306529087,17901.161117188603,29179551.43,439,Unknown,612,1
11819,29265.976380133718,32764.532245651557,183848863.62,267,Unknown,520,-1
11820,13987.394328241284,35336.30926986307,35709817.72,382,Grocery & Food Markets,576,1
11821,31757.483907096776,55897.13772170013,123060250.14,209,Unknown,291,-1
11822,31733.96807692308,58890.4913059069,10726081.21,63,Unknown,469,-1
11823,17625.744583835945,39694.27335428258,14611742.26,150,Unknown,25,1
11824,19310.12018108652,23017.764088340125,9597129.73,114,Unknown,59,1
11825,21569.181436537052,44812.72499605779,146993971.49,481,Unknown,556,1
11826,14120.779053818436,31483.276821123825,121481062.2,493,Utilities & Bill Payments,557,1
11827,14531.462697333476,40296.78256114512,273569316.74,500,Unknown,727,-1
11828,22081.213601973683,37619.83790525963,13425377.87,114,Grocery & Food Markets,68,1
11829,14063.951840855107,42982.294950159194,11841847.45,207,Grocery & Food Markets,164,1
11830,31330.516544401544,141608.1169084718,64916830.28,298,Unknown,144,-1
11831,17882.55784044527,65050.269344516215,96386986.76,455,Unknown,193,1
11832,30202.51239620403,99778.85915409103,25460717.95,184,Services (Other),21,-1
11833,15932.442200137082,49320.851900727044,69736299.51,445,Utilities & Bill Payments,269,1
11834,6964.219791666667,11532.285506118224,4345673.15,146,General Retail & Department,10,-1
11835,32594.29357729138,29667.36470818674,47652857.21,45,Unknown,490,-1
11836,73376.12717181022,314734.87897025095,318599144.18,440,Utilities & Bill Payments,451,-1
11837,25729.50602362205,47624.038633679775,6535294.53,38,Unknown,367,1
11838,17349.53412596199,62317.288418874195,331393451.34,500,Grocery & Food Markets,649,1
11839,15570.918010204081,28928.336011697098,70193698.39,450,Fuel & Service Stations,281,1
11840,31385.123083333332,59021.56285803756,7532429.54,56,Unknown,359,1
11841,34879.79716666667,58137.34766417391,2092787.83,27,Unknown,79,-1
11842,21946.931263537906,60064.083876392186,6079299.96,96,Utilities & Bill Payments,45,1
11843,6456.266085089774,20634.569247198608,16540953.71,380,Grocery & Food Markets,49,-1
11844,20428.568632459934,81349.01596163525,373454663.17,500,Grocery & Food Markets,601,1
11845,32862.76864468389,142115.01939164574,253141906.87,489,Grocery & Food Markets,683,-1
11846,16656.531429131926,34635.59783777582,169813337.92,494,Unknown,402,1
11847,16862.366333671005,34285.951638147715,216394747.16,495,Unknown,510,1
11848,42517.23055402357,148835.39871148227,169601232.68,421,Grocery & Food Markets,707,-1
11849,17822.616779068143,55834.15399847241,127378242.12,479,Utilities & Bill Payments,367,1
11850,17713.392764297038,46880.36540705348,145267534.06,493,Unknown,694,-1
11851,9922.271105669462,27824.58713718021,119533600.01,499,Dining & Restaurants,239,1
11852,18610.818619402984,45953.0510184182,159606380.48,490,Utilities & Bill Payments,461,1
11853,40482.83210828548,79078.36252188004,98697144.68,197,Unknown,288,-1
11854,31591.104598140493,122929.24828510084,305801892.51,486,Grocery & Food Markets,334,-1
11855,13589.737425742574,33122.75771677526,10980507.84,169,Dining & Restaurants,60,1
11856,9356.431605068638,23223.34275642127,8860540.73,198,Utilities & Bill Payments,239,-1
11857,30256.060105540895,45225.99670703896,11467046.78,72,Unknown,582,0
11858,11174.933879781422,25478.817786331794,20450129.0,308,Grocery & Food Markets,364,1
11859,14730.872111302353,62779.982276960145,25675910.09,325,Grocery & Food Markets,50,1
11860,27623.411971830985,51405.92398127181,1961262.25,17,Unknown,111,1
11861,27087.3402673031,54767.197799052556,113495955.72,422,Unknown,555,-1
11862,17204.038495604036,54981.215858312076,52833602.22,400,Grocery & Food Markets,88,1
11863,10043.833928681217,35032.11907699082,32672591.77,438,Utilities & Bill Payments,547,1
11864,27395.568086680763,63503.69826525343,77748622.23,385,Utilities & Bill Payments,159,1
11865,39914.5141997908,181636.8178770061,76316551.15,320,Utilities & Bill Payments,111,-1
11866,18896.374212654613,44363.542893591955,79440357.19,424,Utilities & Bill Payments,208,1
11867,59637.95441146882,191409.40677244362,118560253.37,295,Unknown,291,-1
11868,11864.863056994818,22507.336545869788,4579837.14,92,Grocery & Food Markets,26,1
11869,17891.88231838721,52163.31820164017,102949890.86,461,Utilities & Bill Payments,292,1
11870,20170.52037173476,45600.44588483092,60229173.83,350,Unknown,93,1
11871,14258.537189059693,26231.987284158233,71421012.78,434,Unknown,178,1
11872,7590.819466142175,19131.837035696826,27015726.48,424,General Retail & Department,66,-1
11873,42182.16330687831,171651.3374135715,271062581.41,480,Utilities & Bill Payments,335,-1
11874,14184.37814982974,53523.51625329413,49985748.6,418,Grocery & Food Markets,103,1
11875,7478.936573512074,28225.35077176212,171275126.47,500,Grocery & Food Markets,484,1
11876,25806.948202247193,44847.7621118216,4593636.78,34,Unknown,249,1
11877,7091.376035393556,19112.475040522964,80543849.01,500,General Retail & Department,228,1
11878,21871.97729352786,68249.62744422507,340306094.71,500,Grocery & Food Markets,501,-1
11879,33654.96634214485,52098.99837593592,156596558.39,207,Unknown,360,-1
11880,67970.63482483623,325884.16221888363,238644898.87,400,Unknown,573,-1
11881,21154.191667414834,67339.73599270117,424120388.74,500,Grocery & Food Markets,684,-1
11882,14789.62773613573,55330.531454273194,58404239.93,419,Grocery & Food Markets,293,1
11883,12601.543161788886,33702.80348296832,76642585.51,486,Grocery & Food Markets,124,1
11884,27428.347897350992,78227.60480760343,215367387.69,486,Utilities & Bill Payments,398,-1
11885,13599.753237597912,41122.76254942657,10417410.98,190,Utilities & Bill Payments,110,1
11886,22597.380419392073,107081.31799341766,58730591.71,319,Unknown,84,-1
11887,10871.898753333335,41148.31548600741,16307848.13,296,Utilities & Bill Payments,214,1
11888,29175.418256410256,47184.423298788315,11378413.12,69,Unknown,570,0
11889,27559.58457142857,42104.66324776662,3858341.84,27,Unknown,178,1
11890,27854.703364681296,84170.02559017773,53313902.24,328,Utilities & Bill Payments,187,1
11891,65199.52186455207,206690.2570152827,152110484.51,365,Utilities & Bill Payments,232,-1
11892,21718.763414634144,42750.47749554674,2671407.9,29,Unknown,172,1
11893,30257.0149322096,71723.15291112612,82571393.75,359,Unknown,429,-1
11894,17998.99360900612,44193.96464546294,247018188.29,497,Unknown,548,1
11895,26429.4618254497,76787.96526348789,119011866.6,400,Unknown,192,1
11896,10023.179794359577,40411.47350158987,17059452.01,323,Grocery & Food Markets,349,1
11897,16346.740789196312,43735.47415134472,248143525.18,500,Grocery & Food Markets,651,1
11898,13676.838445334262,34859.88795263941,157119520.06,497,Unknown,383,1
11899,9592.413788150809,36291.94283729189,85487591.68,497,Utilities & Bill Payments,186,1
11900,29108.906670826054,46442.91092039856,116639389.03,350,Unknown,696,-1
11901,4504.683255893407,9822.760094847295,26370415.78,440,Unknown,649,-1
11902,15738.400717404867,52378.056124965835,25228656.35,293,Utilities & Bill Payments,400,-1
11903,50416.06224557066,174538.77511950946,122359783.07,344,Unknown,377,-1
11904,18541.40618410042,51592.35552738546,22156980.39,234,Grocery & Food Markets,88,1
11905,20283.173577827547,43698.969169813594,36225748.01,267,Grocery & Food Markets,202,1
11906,13249.72976854434,32010.57019659446,47513530.95,403,Grocery & Food Markets,223,1
11907,53992.99936402877,122057.38204443152,187625672.79,390,Unknown,563,-1
11908,25415.406516129035,43365.46022473367,3939388.0100000002,36,Unknown,230,1
11909,25928.227462146893,68220.76958825687,114732406.52,439,Utilities & Bill Payments,223,1
11910,20357.172141993957,63702.665885102484,336911198.95,499,Unknown,619,1
11911,14798.439729284799,42571.21708344445,80903070.0,463,Utilities & Bill Payments,349,1
11912,24367.06748768473,121477.67028526145,192914073.3,486,Unknown,665,-1
11913,18704.297819153115,55720.3658540046,238087006.94,500,Clothing & Apparel,397,1
11914,19335.12334548105,43514.284693578455,26527789.23,250,Grocery & Food Markets,38,1
11915,11797.771204275177,34878.897157656094,235117782.33,500,Grocery & Food Markets,413,1
11916,11845.094751083947,31963.77777867155,226750648.82,500,Dining & Restaurants,391,1
11917,24922.04101979604,59577.72493993163,249270254.28,482,Unknown,446,1
11918,14191.681437837839,48975.432248652876,26254610.66,330,Utilities & Bill Payments,266,1
11919,14532.238009860313,44648.41445293018,176857336.58,497,Unknown,483,1
11920,10668.475416666666,25608.06308182423,512086.82,16,Utilities & Bill Payments,4,-1
11921,23618.726149968188,76799.86274556228,482554193.97,500,Grocery & Food Markets,671,-1
11922,34919.179370045895,145500.95131768606,83701272.95,316,Unknown,88,-1
11923,6412.183629179332,18627.992939981756,84384336.56,500,Grocery & Food Markets,264,1
11924,12445.005218045113,33374.28968432013,16551856.94,266,Grocery & Food Markets,277,1
11925,17700.500656261087,59432.319569904044,49897711.35,401,Utilities & Bill Payments,459,-1
11926,23191.18629646018,38452.911710450564,52412081.03,298,Unknown,280,-1
11927,20759.193662528836,59073.37717102467,377941879.82,498,Unknown,709,1
11928,26607.26086480301,74029.86836445417,325513229.42,500,Utilities & Bill Payments,679,-1
11929,19138.70639580679,63769.61892867597,330448904.63,500,Unknown,636,1
11930,18524.154210400477,46799.59755259619,309909099.94,500,Unknown,720,-1
11931,39639.426745489574,105447.79966364095,226301487.29,460,Travel & Transportation,460,-1
11932,14361.200037395885,32434.3167738658,84486939.82,480,Utilities & Bill Payments,359,1
11933,20054.558943242395,56294.01072464874,63953988.47,390,Grocery & Food Markets,236,1
11934,30652.02981395349,45769.16275176578,13180372.82,61,Unknown,685,-1
11935,19511.040323038695,46964.47321516304,54962600.59,373,Utilities & Bill Payments,182,1
11936,16618.734832298138,44122.98560106495,13378081.540000001,167,Utilities & Bill Payments,54,1
11937,20403.454584139265,46175.02198027433,73840102.14,404,Utilities & Bill Payments,178,1
11938,14649.54744162775,34824.86673678415,43919343.23,375,Utilities & Bill Payments,176,1
11939,9844.759310835536,27793.13203272394,290558226.3,500,Grocery & Food Markets,654,-1
11940,18533.23617593602,67692.79084609465,50984932.72,384,Grocery & Food Markets,81,1
11941,28906.146365814697,69069.25278631951,36190495.25,210,Unknown,39,-1
11942,14488.060761099367,89074.95577137906,54822821.92,440,Grocery & Food Markets,72,-1
11943,22651.392297262726,83436.06977964143,88544292.49,373,Unknown,125,1
11944,17571.43286420092,47441.60292703777,256068491.13,500,Unknown,605,1
11945,9684.743034575527,32106.987580878988,194392162.19,500,Grocery & Food Markets,423,1
11946,4176.608188081295,9522.756063962395,24249387.14,430,Unknown,631,-1
11947,4889.049981029168,8995.256283296749,20617123.77,380,Unknown,447,-1
11948,28810.61578231293,48101.41560606623,8470321.040000001,56,Unknown,495,0
11949,5727.385185364437,19577.76400916687,59169616.35,497,Grocery & Food Markets,214,-1
11950,10847.020465726468,29340.689665975748,33072565.4,413,Utilities & Bill Payments,486,-1
11951,23378.881572610986,67049.90924935164,62141067.22,387,Grocery & Food Markets,585,-1
11952,53549.86330350751,114539.81973719789,149618318.07,361,Unknown,436,-1
11953,8499.600153444335,32544.765571013202,26034275.27,408,Dining & Restaurants,714,-1
11954,16565.41374449339,36678.191772658254,30082791.36,299,Utilities & Bill Payments,88,1
11955,17223.845060728745,56211.19415275677,161663009.74,493,Utilities & Bill Payments,640,1
11956,33986.0928284125,109582.7043284027,79425498.94,301,Unknown,372,-1
11957,11836.14412987013,22030.381521735315,4556915.49,90,Grocery & Food Markets,69,1
11958,15698.514395289623,45418.32969161471,98649464.46,472,Grocery & Food Markets,513,-1
11959,12894.335653579976,69911.33727106705,199359323.54,497,Unknown,562,-1
11960,17772.234494126562,41322.53245686075,46900926.83,354,Utilities & Bill Payments,160,1
11961,7354.632842381978,21197.69895958116,201436038.92,500,Dining & Restaurants,608,-1
11962,15631.00344095015,33273.618633836544,93442138.57,476,Utilities & Bill Payments,373,1
11963,30347.56202114681,37326.97997013346,74624655.01,174,Unknown,289,-1
11964,38744.392460567826,193919.71038832213,12281972.41,58,Unknown,7,-1
11965,18487.78982649842,47350.082493773705,11721258.75,148,Grocery & Food Markets,117,1
11966,9162.239027527528,24909.89496928897,183061535.77,500,Grocery & Food Markets,415,1
11967,9255.31622174381,27829.9007778229,17196377.54,332,Utilities & Bill Payments,292,1
11968,33762.49378609839,103482.12459730488,169521481.3,439,Unknown,664,-1
11969,15202.428205725699,31392.51718626502,45668094.33,389,Utilities & Bill Payments,184,1
11970,16516.922877461708,48758.88037729378,15096467.51,196,Fuel & Service Stations,199,1
11971,23191.414712566842,66295.59892316305,69388712.82,381,Dining & Restaurants,226,1
11972,25167.24983482264,58166.75122226201,278827960.92,496,Utilities & Bill Payments,616,-1
11973,31729.469554008003,62844.12408484581,214142190.02,280,Unknown,541,-1
11974,15285.749045437546,31262.95967129762,163496371.79,500,Unknown,413,1
11975,21708.355548523206,70655.52926426525,51448802.65,316,Unknown,81,1
11976,11132.644786504316,35623.651597021555,339200554.0,500,Grocery & Food Markets,687,-1
11977,28221.918312499998,21239.20246433445,4515506.93,17,Unknown,10,-1
11978,24209.005881078818,83838.902161504,346479292.17,497,Unknown,511,-1
11979,15242.15481443299,38954.025158775265,14784890.17,230,Utilities & Bill Payments,148,1
11980,24339.389381319208,54227.88502306108,101105823.49,421,Unknown,154,1
11981,7277.5831190523995,24027.856941277838,181248207.58,500,Dining & Restaurants,544,-1
11982,5170.719508136095,10897.134165037942,13981625.55,307,Unknown,266,-1
11983,39384.72527128157,163664.42879504745,84204542.63,291,Unknown,91,-1
11984,18356.202009302324,140612.6694307963,59198751.48,392,Utilities & Bill Payments,197,-1
11985,20476.399531152063,54016.19610607597,163340239.06,484,Grocery & Food Markets,701,-1
11986,16035.857371443488,50221.82307134648,61433369.59,448,Utilities & Bill Payments,644,-1
11987,29611.586988569175,103722.30213924548,75124596.19,329,Unknown,86,-1
11988,13451.279894122228,50366.85253670637,172781690.24,500,Grocery & Food Markets,389,1
11989,3640.1682352941175,4808.013126257607,61882.86,4,Unknown,0,-1
11990,16043.282385945799,33554.41534948307,235611645.12,499,Unknown,528,1
11991,31206.90658449165,78905.68468047066,356975804.42,497,Utilities & Bill Payments,649,-1
11992,44376.4482568144,200438.0324340397,613770655.84,500,Services (Other),445,-1
11993,23335.817104247104,34751.08367697653,18131929.89,143,Unknown,92,-1
11994,27649.11607975419,90710.57832134233,413934916.83,500,Dining & Restaurants,472,-1
11995,13949.897972789115,34533.688130956034,10253175.01,175,Utilities & Bill Payments,107,1
11996,23643.845244233376,61467.823277579424,453063362.57,500,Dining & Restaurants,636,-1
11997,16792.587872767857,36773.55603917679,75230793.67,408,Unknown,146,1
11998,29342.515066438064,19584.138318251313,136912175.3,207,Unknown,341,-1
11999,37667.907271746946,90640.57644270752,104792118.03,197,Unknown,336,-1
